_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
53f45be2dabfaee4dc826a3a,"('53f42a8bdabfaeb2acfbc216', 0.9999999999999999)","('542a48dadabfae61d4963e1a', 0.8783100656536799)",,,,,,,,,,,,,,
542a4aa6dabfae61d4964e06,"('562cf39245cedb3398d0f656', 0.8660254037844388)","('542aa810dabfae646d57cd3a', 0.7071067811865475)",,,,,,,,,,,,,,
53f43b34dabfaee0d9b93475,"('54069c5ddabfae44f08472a6', 0.7745966692414834)","('53f594b6dabfaee365f8045b', 0.7071067811865477)",,,,,,,,,,,,,,
53f438f4dabfaefedbae14c9,"('53f469f1dabfaedd74e77ff1', 0.9428090415820636)",,,,,,,,,,,,,,,
53f4cef5dabfaeedcf77bf8f,"('5447ed97dabfae87b7db04cc', 0.8660254037844387)","('53f43798dabfaeb22f47c4b0', 0.8164965809277261)","('53f438d0dabfaeb22f488684', 0.75)",,,,,,,,,,,,,
53f44686dabfaee43ec7e51a,"('562c6a0f45cedb3398c16467', 0.9583333333333335)","('540586d0dabfae92b41e0220', 0.8716019289105665)",,,,,,,,,,,,,,
53f45325dabfaedf435ff038,"('53f45519dabfaeecd69e665f', 0.816496580927726)",,,,,,,,,,,,,,,
542a4593dabfae646d5474b7,"('53f43698dabfaedce5530e03', 0.9550045963391239)","('542a09bedabfae61d494f750', 0.9007546982220899)","('53f433f1dabfaec09f16547e', 0.9007546982220898)",,,,,,,,,,,,,
53f4312fdabfaec22ba48a36,"('53f43743dabfaec22ba88eee', 1.0000000000000002)","('543262f4dabfaeb5421516b6', 0.8660254037844388)",,,,,,,,,,,,,,
53f43249dabfaedf43554ac7,"('54352df4dabfaebba58ad566', 0.8164965809277259)","('53f449bedabfaeb22f4cdaf3', 0.7171371656006362)",,,,,,,,,,,,,,
54089b47dabfae450f42d970,"('542f62e2dabfae3f1d59749b', 0.7487048859271457)","('53f431eddabfaeb2ac023926', 0.733358797622569)",,,,,,,,,,,,,,
53f556c7dabfae963d25b367,"('562cd33245cedb3398cd64ca', 0.7999999999999999)",,,,,,,,,,,,,,,
53f47ee5dabfae9126cc51b7,"('5448edf9dabfaea58753c9fa', 0.7071067811865475)",,,,,,,,,,,,,,,
53f48d95dabfaea7cd1d3442,"('5434e356dabfaebba58786ef', 0.7715167498104597)",,,,,,,,,,,,,,,
53f43a08dabfaee2a1d08343,"('5440d8c2dabfae805a6feb26', 0.8229511997978236)","('53f46daadabfaec22bb42065', 0.8179178119091964)","('54351c52dabfaebba58a1d39', 0.7895420339517228)",,,,,,,,,,,,,
53f43136dabfaee43ebf677b,"('53f44d7adabfaee4dc7edbed', 0.7071067811865475)",,,,,,,,,,,,,,,
53f43722dabfaeee229b176f,"('53f5628cdabfae5d59f8046d', 0.9999999999999998)",,,,,,,,,,,,,,,
53f45a40dabfaee0d9c02b1f,"('5620e31c45cedb33982c854e', 0.7071067811865475)",,,,,,,,,,,,,,,
53f46514dabfaec09f23a6c3,"('548e3768dabfaef989f092af', 0.8585457105482137)","('5440bbdfdabfae805a6ed944', 0.7898644934440117)","('54483bf6dabfae87b7def8bd', 0.7050695923343472)",,,,,,,,,,,,,
53f431dddabfaee4dc752677,"('53f45c4ddabfaee1c0b432ea', 0.816496580927726)",,,,,,,,,,,,,,,
5432fb20dabfaeb4c6aa2db1,"('5448064fdabfae87b7dc568e', 0.9486832980505138)","('548cb186dabfae9b40135439', 0.7499999999999998)",,,,,,,,,,,,,,
5408597bdabfae450f40f9ed,"('5408597adabfae450f40f8f6', 0.7745966692414834)",,,,,,,,,,,,,,,
53f473cddabfaedf4367a133,"('53f434eadabfaedce5521ae2', 0.8366600265340756)","('54352846dabfaebba58aa156', 0.7745966692414834)","('53f4342adabfaeee22995375', 0.7302967433402217)",,,,,,,,,,,,,
53f43365dabfaedf43560f74,"('53f4d46fdabfaeedd378218a', 0.7559289460184544)","('53f4541ddabfaee4dc808de3', 0.75)","('53f4500fdabfaee02ad4005b', 0.75)","('53f459b8dabfaee1c0b3a543', 0.75)","('53f439f2dabfaee43ec50ba5', 0.75)","('53f46c4cdabfaeee22a69d29', 0.75)","('53f4370adabfaee43ec35c36', 0.75)","('53f435c3dabfaeee229a600f', 0.75)","('53f46297dabfaee02ad8509e', 0.75)",,,,,,,
562d81d045cedb3398e36c79,"('562fe24c45cedb3399844f69', 0.8432740427115678)","('5429fcdddabfae5848a84ada', 0.8432740427115678)",,,,,,,,,,,,,,
5484b40ddabfae8a11fb221a,"('53f438c1dabfaedd74db69af', 0.904198543950036)","('53f4448bdabfaee02ad11997', 0.8540047681740591)","('53f4357edabfaee2a1cdebd7', 0.831743245814809)","('53f42bcddabfaedf434fe565', 0.8279635447396734)","('548a6be8dabfae8a11fb4a62', 0.7983002173331908)","('54409314dabfae7f9b3405e9', 0.7493827168891369)",,,,,,,,,,
53f4685cdabfaec09f2478cb,"('562d350f45cedb3398d8a412', 0.9333333333333333)","('53f4507adabfaee1c0b1574d', 0.9036961141150639)","('53f44f38dabfaefedbb35d9f', 0.7505553499465134)",,,,,,,,,,,,,
562cc72745cedb3398cbee75,"('54350e5fdabfaebba5897498', 0.7999999999999999)",,,,,,,,,,,,,,,
53f46f51dabfaedd74e8cf88,"('53f438a8dabfaee1c0ab2aba', 0.8563488385776753)",,,,,,,,,,,,,,,
53f43975dabfaeb22f48e42f,"('53f7ac5adabfae92b40d518e', 0.816496580927726)",,,,,,,,,,,,,,,
53f57ff7dabfaea57bf807a3,"('5405a557dabfae8faa5ed7d4', 0.9999999999999998)",,,,,,,,,,,,,,,
5440433adabfae7d84b7c922,"('53f43f37dabfaee4dc7bd8db', 0.7071067811865475)",,,,,,,,,,,,,,,
53f471e8dabfaedd74e97065,"('53f3ab72dabfae4b34af9a88', 0.9411764705882353)",,,,,,,,,,,,,,,
53f44000dabfaee02ad07172,"('53f42adadabfaec22b9ed11a', 0.7385489458759965)",,,,,,,,,,,,,,,
53f4544cdabfaec09f1feadc,"('53f38baadabfae4b34a34686', 0.8728715609439696)",,,,,,,,,,,,,,,
5405719bdabfae8faa5d1b22,"('54095492dabfae450f477e5f', 1.0000000000000002)","('53f4d05bdabfaeedd177d9ff', 1.0000000000000002)",,,,,,,,,,,,,,
54895a85dabfaed7b5fa3b99,"('562dbc8845cedb3398edc121', 0.816496580927726)","('53f430acdabfaedd74d60978', 0.816496580927726)",,,,,,,,,,,,,,
53f42d41dabfaeb1a7b8936e,"('53f43943dabfaeee229c6624', 0.816496580927726)",,,,,,,,,,,,,,,
53f45044dabfaefedbb39e29,"('53f42ee6dabfaee02ac74423', 0.9203579866168444)","('53f46a39dabfaee4dc85d8f0', 0.8775269089525568)","('53f35ffadabfae4b34981c8a', 0.8084520834544433)","('53f42fdadabfaee43ebe4ade', 0.7468160448149386)",,,,,,,,,,,,
53f4cda3dabfaeed1bf80fa9,"('542a5f39dabfae61d497310f', 0.7715167498104596)","('56cb18aac35f4f3c6565a24b', 0.7071067811865477)",,,,,,,,,,,,,,
53f4c828dabfaee57777d7a0,"('54086bdedabfae450f41852a', 0.9449111825230679)","('53f4576fdabfaedd74e3215f', 0.9449111825230679)","('53f3988cdabfae4b34a83256', 0.857142857142857)",,,,,,,,,,,,,
53f382d2dabfae4b34a001c2,"('53f44b3bdabfaec09f1dc3e7', 0.773717943298663)",,,,,,,,,,,,,,,
53f42ff5dabfaee43ebe6064,"('53f435aadabfaeee229a4ed2', 0.7071067811865475)",,,,,,,,,,,,,,,
53f43329dabfaec22ba6065b,"('54869fb4dabfae9b40133f00', 0.816496580927726)","('53f42f85dabfaee43ebe0562', 0.816496580927726)",,,,,,,,,,,,,,
54083b19dabfae92b423324d,"('53f47097dabfaec09f267270', 0.8123623944599232)",,,,,,,,,,,,,,,
53f43034dabfaeb22f42bc1e,"('542aa5bedabfae61d499a281', 0.8346248495316817)",,,,,,,,,,,,,,,
53f42e8bdabfaee02ac6ff2d,"('53f4388fdabfaee0d9b78efb', 0.9302605094190635)","('53f59dd6dabfaef0bbf8045b', 0.8999999999999999)",,,,,,,,,,,,,,
53f453ecdabfaee2a1d6a73a,"('53f4481fdabfaeecd69b3820', 0.7833494518006403)","('53f4313ddabfaec22ba496a8', 0.75)",,,,,,,,,,,,,,
53f4d140dabfaeedd177ea1f,"('53f4368bdabfaeb1a7bf4fc8', 0.75)",,,,,,,,,,,,,,,
53f43220dabfaee43ec0247a,"('53f4753fdabfaeee22a8ad3b', 0.9258200997725515)","('53f469eddabfaedd74e77ea2', 0.9258200997725515)","('53f42f7ddabfaedce54e017d', 0.9258200997725515)",,,,,,,,,,,,,
53f42d67dabfaeb22f40880a,"('53f45447dabfaee1c0b25318', 0.7302967433402215)",,,,,,,,,,,,,,,
53f42cfadabfaee0d9af708a,"('53f4315adabfaedd74d6964f', 0.816496580927726)",,,,,,,,,,,,,,,
53f42807dabfaeb2acfb05f5,"('53f4ceabdabfaeedd877c0bb', 0.9999999999999998)",,,,,,,,,,,,,,,
53f436b1dabfaee02accc73b,"('53f46671dabfaeecd6a0d088', 0.7559289460184544)","('53f438cfdabfaee0d9b7b7ab', 0.7559289460184544)",,,,,,,,,,,,,,
53f46422dabfaee0d9c25d80,"('542a0ab0dabfaec7081d8b49', 0.8333333333333333)",,,,,,,,,,,,,,,
53f46c4cdabfaeee22a69d29,"('53f4d46fdabfaeedd378218a', 0.7559289460184544)","('53f4541ddabfaee4dc808de3', 0.75)","('53f4500fdabfaee02ad4005b', 0.75)","('53f459b8dabfaee1c0b3a543', 0.75)","('53f439f2dabfaee43ec50ba5', 0.75)","('53f43365dabfaedf43560f74', 0.75)","('53f4370adabfaee43ec35c36', 0.75)","('53f435c3dabfaeee229a600f', 0.75)","('53f46297dabfaee02ad8509e', 0.75)",,,,,,,
53f44faedabfaee43eca262d,"('53f43554dabfaeb22f468821', 0.9428090415820636)",,,,,,,,,,,,,,,
53f4720bdabfaee1c0b9435d,"('542a67eadabfae646d55d7dd', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4481fdabfaeecd69b3820,"('53f37a87dabfae4b349e0d72', 0.8563488385776753)","('53f453ecdabfaee2a1d6a73a', 0.7833494518006403)","('53f4313ddabfaec22ba496a8', 0.7833494518006403)",,,,,,,,,,,,,
53f43463dabfaedd74d8d5d3,"('5434d121dabfaebba586b450', 0.7999999999999999)",,,,,,,,,,,,,,,
53f43a2bdabfaeee229ce0c2,"('53f55966dabfae39eef8045b', 0.816496580927726)","('53f42d10dabfaee0d9af84a0', 0.816496580927726)",,,,,,,,,,,,,,
53f43e69dabfaec09f1b5833,"('53f4425ddabfaee43ec704a8', 0.8426648406178137)","('53f46444dabfaeb22f53452f', 0.7676494735787385)",,,,,,,,,,,,,,
53f42a09dabfaec09f0e4368,"('540834ebdabfae44f086fb96', 0.9525793444156805)",,,,,,,,,,,,,,,
53f45ccedabfaee0d9c0b4c8,"('53f45bf8dabfaec09f219a8b', 1.0)","('53f43429dabfaee02acb46a2', 0.8838834764831843)",,,,,,,,,,,,,,
5484489bdabfae9b40132e09,"('53f42c59dabfaeb22f3f8a5d', 0.727606875108999)",,,,,,,,,,,,,,,
53f42de1dabfaee2a1c82b87,"('53f43ab0dabfaee0d9b8d8dd', 0.8705715001320139)","('542ad7f6dabfae61d49aa0c3', 0.7647191129018724)",,,,,,,,,,,,,,
53f437f4dabfaee02acd8a75,"('53f45e86dabfaee1c0b4b1cb', 0.8189230248533257)","('53f42c3bdabfaec09f1034e8', 0.7856742013183862)",,,,,,,,,,,,,,
53f42c79dabfaedce54b7a0d,"('53f43063dabfaeb2ac00fcd6', 0.95694266739468)","('53f4399adabfaee2a1d04669', 0.9335200560186732)","('53f462a5dabfaee4dc83ea5b', 0.7514691493021795)",,,,,,,,,,,,,
53f433eadabfaec22ba68fa3,"('54489ae2dabfae87b7e4de14', 0.9428090415820636)","('54860b3bdabfae9b40133b80', 0.816496580927726)",,,,,,,,,,,,,,
53f4446bdabfaee02ad112fa,"('53f4c3dadabfaedce565df00', 0.8888888888888888)",,,,,,,,,,,,,,,
53f42fdedabfaeb22f4275a8,"('53f556d2dabfae963d25d4ed', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43a05dabfaec09f19e493,"('53f471fadabfaeecd6a390b3', 0.9428090415820636)","('53f43447dabfaee43ec1b31f', 0.9428090415820636)",,,,,,,,,,,,,,
53f46fb6dabfaec09f263f58,"('548dc36ddabfaef989f090b9', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4380ddabfaedce553e6c8,"('54894adfdabfae9b401348a5', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42c82dabfaedf4350999b,"('53f436f1dabfaedf4358445f', 0.816496580927726)","('53f43603dabfaedf4357c7e5', 0.816496580927726)",,,,,,,,,,,,,,
53f434a8dabfaedf4356f7ad,"('5408b189dabfae44f087d830', 0.9999999999999998)",,,,,,,,,,,,,,,
53f43a45dabfaec09f1a14b6,"('54863575dabfae8a11fb30f1', 0.7745966692414834)","('53f452fddabfaee02ad4bcb0', 0.7348469228349535)",,,,,,,,,,,,,,
53f436cfdabfaedf4358309a,"('53f44e97dabfaee1c0b0da5a', 0.9999999999999998)",,,,,,,,,,,,,,,
53f42f0edabfaeb1a7ba0b62,"('542b5008dabfae216e60ef33', 0.9121817098024456)",,,,,,,,,,,,,,,
53f42815dabfaeb2acfb09e9,"('562cd85d45cedb3398cdf966', 0.8728715609439696)",,,,,,,,,,,,,,,
53f46411dabfaee2a1da5a3e,"('53f42d7fdabfaeb22f4099fc', 0.816496580927726)","('53f440b1dabfaedd74ddd6c0', 0.7216878364870323)",,,,,,,,,,,,,,
53f472cddabfaeecd6a3c3ed,"('53f458afdabfaee0d9bfce9e', 0.8432740427115679)","('53f45b46dabfaec09f21752a', 0.816496580927726)",,,,,,,,,,,,,,
53f4c73fdabfaee57777c7f0,"('53f37ba1dabfae4b349e45ad', 1.0000000000000002)",,,,,,,,,,,,,,,
53f45383dabfaee1c0b220b4,"('53f44c63dabfaee2a1d4cd9a', 1.0)","('53f438dfdabfaedf43597807', 0.944911182523068)","('53f7cfe8dabfae9060aebcd1', 0.8333333333333333)",,,,,,,,,,,,,
5429d41edabfaec7081be1d4,"('53f56269dabfae5d27f8045b', 1.0000000000000002)",,,,,,,,,,,,,,,
53f45fe0dabfaec09f226c43,"('53f43defdabfaee2a1d1e68e', 0.9239131562447775)",,,,,,,,,,,,,,,
53f43c95dabfaedd74dd50d5,"('53f45032dabfaee4dc7f8c91', 0.8660254037844387)",,,,,,,,,,,,,,,
53f427c3dabfaeb1a7b5bc9d,"('5487919bdabfae8a11fb3be5', 0.816496580927726)",,,,,,,,,,,,,,,
53f466f4dabfaee2a1db0fbc,"('56137d4d45cedb33979cca70', 0.9999999999999998)",,,,,,,,,,,,,,,
53f36b27dabfae4b349ac746,"('53f31d5cdabfae9a84441c41', 0.8636008636012954)","('540834addabfae450f3febb1', 0.7840923153642578)","('5448a3dfdabfae87b7e56342', 0.7014785603174336)",,,,,,,,,,,,,
53f7beaadabfae938c6d6c5a,"('5459384cdabfaeb0fe34b434', 0.9486832980505138)","('5448b948dabfae87b7e6d47e', 0.8164965809277261)",,,,,,,,,,,,,,
53f42f63dabfaedce54def24,"('53f42b38dabfaeb22f3e5830', 0.9198662110078)",,,,,,,,,,,,,,,
53f434ebdabfaee0d9b58286,"('53f432a8dabfaee2a1cbff36', 0.8660254037844388)",,,,,,,,,,,,,,,
53f445cddabfaedf435ca08a,"('53f46c1adabfaee02adab9f2', 0.7653197277702212)",,,,,,,,,,,,,,,
542e87dadabfaed7226892f1,"('53f458a0dabfaee43ecc535a', 1.0000000000000002)",,,,,,,,,,,,,,,
53f59cf0dabfaeef64f8045b,"('542a5daadabfae646d5568f3', 0.9561828874675149)","('53f42c93dabfaee1c0a2786e', 0.9383431168171102)","('54083c87dabfae92b42339e9', 0.9128709291752769)","('53f810abdabfae90ec13f8e6', 0.8348096887883163)","('53f42e8adabfaee4dc72865c', 0.7478123434197071)",,,,,,,,,,,
53f43689dabfaee0d9b663e4,"('53f460aedabfaedd74e52b19', 0.7905694150420949)","('54405e5cdabfae805a6b51d6', 0.75)","('53f430efdabfaedd74d6400b', 0.75)","('53f43182dabfaee1c0a69212', 0.75)",,,,,,,,,,,,
53f43e8edabfaeb22f4aa86e,"('53f44b7fdabfaee1c0b01aca', 1.0000000000000002)","('53f42f4fdabfaeb22f420b7d', 1.0000000000000002)",,,,,,,,,,,,,,
53f42e75dabfaee1c0a4161e,"('540fe581dabfae450f4b2a09', 0.7537783614444091)",,,,,,,,,,,,,,,
5405c080dabfae92b41fcb3d,"('5406f1cadabfae450f3f9203', 0.9428090415820636)","('5484a862dabfae8a11fb21ab', 0.8333333333333335)",,,,,,,,,,,,,,
53f42cd4dabfaedd74d2ea04,"('53f4336bdabfaec09f15f221', 0.816496580927726)",,,,,,,,,,,,,,,
53f383d9dabfae4b34a06378,"('53f4587cdabfaee02ad60c1a', 0.9999999999999998)",,,,,,,,,,,,,,,
53f437dbdabfaedce553c9bd,"('53f7dfa9dabfae938c6e5e5d', 0.8164965809277261)","('53f43848dabfaee2a1cf820f', 0.7302967433402215)",,,,,,,,,,,,,,
53f43174dabfaee1c0a686d8,"('53f452c2dabfaedf435fd780', 0.9036961141150639)","('5405a577dabfae91d3ffcd16', 0.7559289460184544)",,,,,,,,,,,,,,
53f42dfbdabfaeb2acff1f3d,"('53f45c56dabfaeb22f516d6b', 0.7999999999999999)",,,,,,,,,,,,,,,
53f4341adabfaee0d9b4f510,"('5433464cdabfaeb542182f69', 0.8660254037844388)","('53f439a7dabfaec22ba9f77e', 0.8660254037844388)",,,,,,,,,,,,,,
53f44572dabfaee0d9baf47d,"('53f460bfdabfaedd74e52f70', 0.8040302522073697)","('53f363aadabfae4b349910c6', 0.8040302522073697)",,,,,,,,,,,,,,
53f39f1bdabfae4b34aae245,"('53f476c9dabfaeee22a9116a', 0.7302967433402215)",,,,,,,,,,,,,,,
53f31e74dabfae9a84447d2a,"('53f45070dabfaefedbb3a9c2', 0.7999999999999999)",,,,,,,,,,,,,,,
54593bc0dabfaeb0fe3532f5,"('54109695dabfae44f08c2793', 0.9258200997725516)",,,,,,,,,,,,,,,
53f43691dabfaee43ec31659,"('53f47775dabfaee43ed39635', 0.8082903768654762)","('53f43697dabfaeb22f4732e7', 0.7089175569585667)",,,,,,,,,,,,,,
53f47831dabfaee43ed3bb14,"('53f43439dabfaee02acb50fb', 0.9230769230769231)","('54858a8ddabfae8a11fb2aea', 0.8011927448021527)","('548570b0dabfae8a11fb2986', 0.8011927448021527)",,,,,,,,,,,,,
53f437addabfaedce553ada0,"('53f4d49bdabfaef34af809f7', 1.0000000000000002)",,,,,,,,,,,,,,,
542c33b0dabfae2b4e1efaa7,"('544802e4dabfae7b271fdff2', 0.8908708063747479)","('53f42e3adabfaee02ac6bfb6', 0.7142857142857143)",,,,,,,,,,,,,,
53f42c9fdabfaee0d9af1ee6,"('53f5bab6dabfae583af80473', 0.9999999999999998)",,,,,,,,,,,,,,,
53f44cc0dabfaeb22f4da069,"('54489747dabfae87b7e49f4f', 0.816496580927726)",,,,,,,,,,,,,,,
53f48024dabfaedd74eab0e2,"('53f4636cdabfaee2a1da2f38', 0.7947194142390264)",,,,,,,,,,,,,,,
53f48bdddabfaea7cd1cd3b6,"('53f42c25dabfaeb22f3f57d3', 0.8386278693775346)","('53f5a6fadabfae1352f8045b', 0.7442084075352509)","('53f4392fdabfaec22ba9c08e', 0.7275328372685519)",,,,,,,,,,,,,
53f47eb8dabfae9126cc422c,"('53f31d82dabfae9a84442986', 0.8333333333333336)","('53f4d713dabfaee4dc8b79a1', 0.8164965809277261)",,,,,,,,,,,,,,
53f45461dabfaee43ecb533f,"('53f45719dabfaedd74e30d74', 0.7905694150420949)",,,,,,,,,,,,,,,
561247a545cedb3397919826,"('5615c59345cedb3397adc558', 0.8888888888888888)","('53f479cddabfae8a6845c14b', 0.7396002616336388)",,,,,,,,,,,,,,
53f43eabdabfaedf435b8630,"('53f437fadabfaee43ec3ea89', 0.9406341620035448)","('5486f3e7dabfae8a11fb34df', 0.9406341620035447)","('5604f02845cedb33964f50f7', 0.9116846116771037)","('53f4555adabfaee2a1d703b0', 0.9116846116771037)","('53f43943dabfaeb2ac06e355', 0.8981774262781437)",,,,,,,,,,,
53f43a2adabfaee43ec53048,"('53f43963dabfaee43ec4c6c0', 0.7745966692414834)",,,,,,,,,,,,,,,
53f43765dabfaedf43588727,"('53f4519ddabfaefedbb3f262', 0.7999999999999999)","('53f431e1dabfaedf4354f85e', 0.7999999999999999)",,,,,,,,,,,,,,
53f43206dabfaec09f14f2e3,"('53f43244dabfaee4dc757b83', 1.0000000000000002)",,,,,,,,,,,,,,,
53f42f4edabfaeb1a7ba3c7a,"('53f435f7dabfaedce552b5ef', 0.8888888888888888)","('53f359f9dabfae4b3496b5b2', 0.8888888888888888)",,,,,,,,,,,,,,
56076a8945cedb3396aae28b,"('562d48ab45cedb3398daff16', 0.9271050693011065)",,,,,,,,,,,,,,,
53f42b08dabfaec09f0ee7d9,"('53f46c58dabfaee43ed0e49c', 0.7071067811865475)",,,,,,,,,,,,,,,
53f46f87dabfaeee22a75b77,"('5433b87edabfaeb4c6ac9142', 0.8160942667466478)",,,,,,,,,,,,,,,
53f4c8ccdabfaee57c77db36,"('53f433e1dabfaee02acb1322', 0.7171371656006361)",,,,,,,,,,,,,,,
53f476d5dabfaee02add5f89,"('5406b189dabfae92b421fb04', 0.816496580927726)",,,,,,,,,,,,,,,
562c5e2f45cedb3398c01eef,"('562c5e6b45cedb3398c0233f', 0.7171371656006361)",,,,,,,,,,,,,,,
54480c06dabfae87b7dcaf6c,"('53f3ac32dabfae4b34afe7b0', 0.9999999999999999)",,,,,,,,,,,,,,,
53f43ae6dabfaeee229d65a5,"('53f7c3d6dabfae938c6d9513', 0.9999999999999998)",,,,,,,,,,,,,,,
53f46995dabfaec22bb32971,"('53f457b1dabfaee0d9bf92eb', 0.9486832980505138)","('544809b1dabfae87b7dc8e85', 0.7071067811865477)",,,,,,,,,,,,,,
53f39e34dabfae4b34aa8809,"('53f42f24dabfaee0d9b133b6', 0.816496580927726)",,,,,,,,,,,,,,,
53f45a94dabfaec09f215158,"('53f45c3edabfaee2a1d89815', 0.9999999999999998)",,,,,,,,,,,,,,,
54353119dabfaebba58af5dd,"('53f44bcddabfaee2a1d4a896', 0.7412493166611012)",,,,,,,,,,,,,,,
53f44caedabfaedce558f24b,"('53f45baedabfaefedbb62d5c', 0.7071067811865476)",,,,,,,,,,,,,,,
53f446a7dabfaeee229f8743,"('5611034e45cedb3397836646', 0.7071067811865475)",,,,,,,,,,,,,,,
53f436b7dabfaeb1a7bf6b45,"('53f47478dabfaefedbba6580', 0.9999999999999999)","('562d558945cedb3398dcbf2b', 0.8944271909999159)","('5405bdeddabfae8faa5fb093', 0.8944271909999159)",,,,,,,,,,,,,
53f7c641dabfae7f97a29d3e,"('53f42b97dabfaedf434fa781', 0.7954545454545453)",,,,,,,,,,,,,,,
53f38951dabfae4b34a26bf0,"('54877534dabfae8a11fb3ad4', 0.8660254037844388)",,,,,,,,,,,,,,,
53f45a15dabfaee0d9c02203,"('53f47f5bdabfaee1c0babbb4', 0.816496580927726)",,,,,,,,,,,,,,,
562cec6f45cedb3398d0360e,"('53f43d01dabfaee4dc7b885e', 0.9285714285714287)","('5487fef6dabfae8a11fb3fdb', 0.9285714285714286)","('53f44837dabfaec09f1d04d1', 0.9285714285714286)","('562d10d145cedb3398d4344f', 0.8728715609439697)",,,,,,,,,,,,
53f48d0adabfaea88777b455,"('560590d745ce1e595e69ce3f', 0.816496580927726)",,,,,,,,,,,,,,,
53f43adcdabfaedf435aa41a,"('53f66139dabfaeedfd2b560d', 0.9999999999999998)",,,,,,,,,,,,,,,
5406db42dabfae44f0863abd,"('5448e96cdabfae87b7e92ca0', 0.8164965809277261)","('53f46df5dabfaee02adb2d40', 0.8164965809277261)","('53f47dc5dabfaec09f297ae7', 0.8164965809277261)","('53f43af1dabfaee4dc7ae6e2', 0.75)","('53f42b60dabfaedce54a54d1', 0.75)",,,,,,,,,,,
53f44c1adabfaedf435e3863,"('5489b94ddabfae9b40134c81', 0.9999999999999998)",,,,,,,,,,,,,,,
53f44179dabfaee02ad09c46,"('53f45e57dabfaee0d9c106c2', 0.9999999999999998)",,,,,,,,,,,,,,,
53f45591dabfaeee22a312bf,"('53f43455dabfaedf4356bdb0', 0.8944271909999159)",,,,,,,,,,,,,,,
53f43557dabfaee02acc1128,"('53f4307fdabfaee0d9b2442b', 0.7071067811865475)","('53f388eedabfae4b34a24929', 0.7071067811865475)",,,,,,,,,,,,,,
53f471d0dabfaeee22a7de84,"('53f42ecfdabfaee0d9b0f58b', 1.0000000000000002)","('5433ca93dabfaebba5827cbd', 0.7745966692414834)",,,,,,,,,,,,,,
53f42bfbdabfaeb1a7b77b68,"('53f46f9ddabfaee2a1dd331a', 0.7071067811865475)",,,,,,,,,,,,,,,
53f3287fdabfae9a8447f3b4,"('53f4719edabfaedd74e95e82', 0.7302967433402215)",,,,,,,,,,,,,,,
53f373aedabfae4b349ca392,"('53f3a350dabfae4b34ac82a4', 0.7302967433402215)",,,,,,,,,,,,,,,
53f439d5dabfaee4dc7a2369,"('548a4507dabfaed7b5fa403e', 0.8616404368553292)",,,,,,,,,,,,,,,
53f43ad5dabfaeee229d5a4f,"('53f4738ddabfaedf43679131', 0.816496580927726)","('53f42e4ddabfaee2a1c8881f', 0.816496580927726)",,,,,,,,,,,,,,
53f4304cdabfaee2a1ca1880,"('53f44472dabfaeee229f0433', 0.9999999999999998)",,,,,,,,,,,,,,,
53f4d1fddabfaef0f3f80c5b,"('53f42cbbdabfaec22ba0de86', 0.9197090092274488)","('53f467fddabfaee02ad9b296', 0.9197090092274487)","('53f42ca2dabfaeb22f3fd200', 0.8429272304235245)","('562ceeab45cedb3398d083a2', 0.7894736842105261)",,,,,,,,,,,,
53f433aadabfaee4dc76791d,"('5487d2d5dabfae8a11fb3df6', 0.816496580927726)","('53f4c5bddabfaedce56602cc', 0.816496580927726)",,,,,,,,,,,,,,
5448c2a9dabfae87b7e75219,"('54874eb4dabfaed7b5fa2ef5', 1.0)","('53f4569adabfaec09f207478', 1.0)","('5405929cdabfae8faa5e3a7a', 0.7559289460184544)",,,,,,,,,,,,,
5631ba9145cedb3399f00d7b,"('5631ba9145cedb3399f00d7f', 0.7302967433402215)",,,,,,,,,,,,,,,
53f355e5dabfae4b3495bd29,"('53f454afdabfaec09f200200', 0.8728715609439696)","('53f47da0dabfaee43ed4df9e', 0.8728715609439694)",,,,,,,,,,,,,,
53f449fedabfaedd74dfd25e,"('53f38767dabfae4b34a1b3f3', 0.7717436331412897)",,,,,,,,,,,,,,,
563201d345cedb3399f8fc17,"('53f4351fdabfaeecd6954590', 0.8767140075192092)","('563201d345cedb3399f8fc1b', 0.7865665062071158)","('53f42c46dabfaeb2acfd9858', 0.7559289460184546)",,,,,,,,,,,,,
53f42dc4dabfaec09f119d45,"('53f46e51dabfaee43ed16006', 0.9999999999999998)",,,,,,,,,,,,,,,
53f444d3dabfaee2a1d2e1ff,"('53f42bdfdabfaee02ac49ba7', 0.857142857142857)","('53f474c5dabfaee4dc887243', 0.7637626158259733)","('53f42c99dabfaee2a1c6fa5a', 0.7637626158259733)",,,,,,,,,,,,,
542a6f6fdabfae61d497d037,"('56cb18c2c35f4f3c6566110b', 0.8703882797784892)",,,,,,,,,,,,,,,
